-3.148135552542689553e+01,-1.461951239020559612e+01,-2.231784318572710202e+00
-3.156244168115406978e+01,-1.474616618726532202e+01,-2.224631862861781162e+00
-3.164432038513445278e+01,-1.487229076789117599e+01,-2.218305957671426576e+00
-3.172697073524398803e+01,-1.499789891113109519e+01,-2.212775675457423041e+00
-3.181037182935863328e+01,-1.512300339603302213e+01,-2.208010088675551152e+00
-3.189450276535433915e+01,-1.524761700164489753e+01,-2.203978269781586619e+00
-3.197934264110704916e+01,-1.537175250701467277e+01,-2.200649291231309146e+00
-3.206487055449272106e+01,-1.549542269119027793e+01,-2.197992225480494444e+00
-3.215106560338730191e+01,-1.561864033321966438e+01,-2.195976144984923994e+00
-3.223790688566674589e+01,-1.574141821215076753e+01,-2.194570122200373508e+00
-3.232537349920701075e+01,-1.586376910703153875e+01,-2.193743229582622245e+00
-3.241344454188402580e+01,-1.598570579690991345e+01,-2.193464539587446804e+00
-3.250209911157374165e+01,-1.610724106083382878e+01,-2.193703124670625559e+00
-3.259131630615213027e+01,-1.622838767785123437e+01,-2.194428057287937328e+00
-3.268107522349514227e+01,-1.634915842701007449e+01,-2.195608409895160040e+00
-3.277135496147869986e+01,-1.646956608735828809e+01,-2.197213254948072070e+00
-3.286213461797878210e+01,-1.658962343794381056e+01,-2.199211664902450014e+00
-3.295339329087131830e+01,-1.670934325781459506e+01,-2.201572712214072691e+00
-3.304511007803226619e+01,-1.682873832601857700e+01,-2.204265469338718475e+00
-3.313726407733759771e+01,-1.694782142160370242e+01,-2.207259008732165295e+00
-3.322983438666322797e+01,-1.706660532361791027e+01,-2.210522402850191082e+00
-3.332280010388513602e+01,-1.718510281110915017e+01,-2.214024724148574208e+00
-3.341614032687925118e+01,-1.730332666312535039e+01,-2.217735045083091716e+00
-3.350983415352152406e+01,-1.742128965871446411e+01,-2.221622438109522424e+00
-3.360386068168791951e+01,-1.753900457692442316e+01,-2.225655975683643373e+00
-3.369819900925439526e+01,-1.765648419680318781e+01,-2.229804730261235601e+00
-3.379282823409686642e+01,-1.777374129739868280e+01,-2.234037774298073487e+00
-3.388772745409131915e+01,-1.789078865775886484e+01,-2.238324180249937179e+00
-3.398287576711368985e+01,-1.800763905693165867e+01,-2.242633020572603275e+00
-3.407825227103992916e+01,-1.812430527396502100e+01,-2.246933367721851482e+00
-3.417383606374598060e+01,-1.824080008790688723e+01,-2.251194294153459285e+00
-3.426960624310780190e+01,-1.835713627780520341e+01,-2.255384872323203727e+00
-3.436554190700135081e+01,-1.847332662270790493e+01,-2.259474174686864067e+00
-3.446162215330256373e+01,-1.858938390166294496e+01,-2.263431273700217794e+00
-3.455782607988740551e+01,-1.870532089371825180e+01,-2.267225241819043280e+00
-3.465413278463180546e+01,-1.882115037792178214e+01,-2.270825151499118455e+00
-3.475052136541173553e+01,-1.893688513332146783e+01,-2.274200075196220361e+00
-3.484697092010313213e+01,-1.905253793896525139e+01,-2.277319085366128704e+00
-3.494346054658196010e+01,-1.916812157390107885e+01,-2.280151254464620525e+00
-3.503996934272415587e+01,-1.928364881717689627e+01,-2.282665654947474199e+00
-3.513647640640567005e+01,-1.939913244784063551e+01,-2.284831359270467210e+00
-3.523296083550246749e+01,-1.951458524494024971e+01,-2.286617439889378378e+00
-3.532940172789048461e+01,-1.963001998752367427e+01,-2.287992969259986076e+00
-3.542577818144566493e+01,-1.974544945463884815e+01,-2.288927019838066457e+00
-3.552206929404398750e+01,-1.986088642533372450e+01,-2.289388664079399671e+00
-3.561825416356137453e+01,-1.997634367865623517e+01,-2.289346974439762317e+00
-3.571431188787378375e+01,-2.009183399365432265e+01,-2.288771023374932767e+00
-3.581022156485718000e+01,-2.020737014937594012e+01,-2.287629883340689840e+00
-3.590596229238749970e+01,-2.032296492486901585e+01,-2.285892626792810578e+00
-3.600151316834068638e+01,-2.043863109918149945e+01,-2.283528326187073798e+00
-3.609685329059271908e+01,-2.055438145136133699e+01,-2.280506053979257430e+00
-3.619196175701951290e+01,-2.067022876045646385e+01,-2.276794882625138960e+00
-3.628681766549703269e+01,-2.078618580551481898e+01,-2.272363884580496318e+00
-3.638140011390125039e+01,-2.090226536558435555e+01,-2.267182132301108766e+00
-3.647568820010808111e+01,-2.101848021971300540e+01,-2.261218698242753344e+00
-3.656966102199349677e+01,-2.113484314694871813e+01,-2.254442654861207984e+00
-3.666329767743343382e+01,-2.125136692633943269e+01,-2.246823074612251503e+00
-3.675658109735690715e+01,-2.136806565610233832e+01,-2.238373184405449301e+00
-3.684951022069570570e+01,-2.148495894370919501e+01,-2.229290613665102505e+00
-3.694208816471058299e+01,-2.160206783462987090e+01,-2.219821123638666460e+00
-3.703431804667414440e+01,-2.171941337433831976e+01,-2.210210475710601141e+00
-3.712620298385903794e+01,-2.183701660830850599e+01,-2.200704431265367855e+00
-3.721774609353786190e+01,-2.195489858201438338e+01,-2.191548751687428354e+00
-3.730895049298326427e+01,-2.207308034092992344e+01,-2.182989198361243943e+00
-3.739981929946786465e+01,-2.219158293052906927e+01,-2.175271532671274155e+00
-3.749035563026429685e+01,-2.231042739628579241e+01,-2.168641516001982072e+00
-3.758056260264517334e+01,-2.242963478367404662e+01,-2.163344909737828559e+00
-3.767044333388311372e+01,-2.254922613816778565e+01,-2.159627475263273588e+00
-3.776000094125076600e+01,-2.266922250524097393e+01,-2.157734973962778913e+00
-3.784923854202074267e+01,-2.278964493036757588e+01,-2.157913167220806283e+00
-3.793815925346567752e+01,-2.291051445902154526e+01,-2.160407816421816563e+00
-3.802676680261336628e+01,-2.303185130419672433e+01,-2.165461613688635101e+00
-3.811511050360498842e+01,-2.315361344019266809e+01,-2.173087783998761680e+00
-3.820331605923389873e+01,-2.327565455021410656e+01,-2.182915042659471450e+00
-3.829151646174244661e+01,-2.339781836540351634e+01,-2.194535412831104981e+00
-3.837984470337301701e+01,-2.351994861690338467e+01,-2.207540917674003733e+00
-3.846843377636798067e+01,-2.364188903585617396e+01,-2.221523580348506943e+00
-3.855741667296971542e+01,-2.376348335340437856e+01,-2.236075424014957846e+00
-3.864692638542058489e+01,-2.388457530069045376e+01,-2.250788471833695681e+00
-3.873709590596297403e+01,-2.400500860885689747e+01,-2.265254746965062793e+00
-3.882805822683923225e+01,-2.412462700904616852e+01,-2.279066272569397533e+00
-3.891994634029176581e+01,-2.424327423240075419e+01,-2.291815071807042248e+00
-3.901289323856291702e+01,-2.436079401006312750e+01,-2.303093167838338395e+00
-3.910703191389508504e+01,-2.447703007317577573e+01,-2.312492583823626990e+00
-3.920249535853062639e+01,-2.459182615288116480e+01,-2.319605342923247271e+00
-3.929941656471189759e+01,-2.470502598032176422e+01,-2.324023468297540251e+00
-3.939790633280867382e+01,-2.481649486996326459e+01,-2.325369671344502009e+00
-3.949778391757219254e+01,-2.492638168707412305e+01,-2.323669830034178485e+00
-3.959866320860010092e+01,-2.503503503051692292e+01,-2.319233813450885862e+00
-3.970015380588596798e+01,-2.514280767112798287e+01,-2.312377422597829746e+00
-3.980186530942331302e+01,-2.525005237974362515e+01,-2.303416458478215301e+00
-3.990340731920571216e+01,-2.535712192720017910e+01,-2.292666722095249909e+00
-4.000438943522671309e+01,-2.546436908433396695e+01,-2.280444014452139179e+00
-4.010442125747988484e+01,-2.557214662198132871e+01,-2.267064136552089160e+00
-4.020311238595878223e+01,-2.568080731097859015e+01,-2.252842889398306792e+00
-4.030007242065696005e+01,-2.579070392216206642e+01,-2.238096073993997237e+00
-4.039491096156795891e+01,-2.590218922636809751e+01,-2.223139491342367879e+00
-4.048723760868534782e+01,-2.601561599443300921e+01,-2.208288942446623437e+00
-4.057666196200268161e+01,-2.613133699719311309e+01,-2.193860228309970850e+00
-4.066280563561328876e+01,-2.624969543229946467e+01,-2.180165814790759438e+00
-4.074566608662237854e+01,-2.637073501472250925e+01,-2.167413832764699233e+00
-4.082568195773323083e+01,-2.649414790987269441e+01,-2.155689938855642751e+00
-4.090331707961736640e+01,-2.661960621265217952e+01,-2.145072797442937329e+00
-4.097903528294635578e+01,-2.674678201796318078e+01,-2.135641072905930304e+00
-4.105330039839170553e+01,-2.687534742070787885e+01,-2.127473429623971679e+00
