-34.397216796875,-32.389713287353516,0.9881464242935181
-34.34212875366211,-32.30612564086914,0.9881464242935181
-34.28506851196289,-32.219539642333984,0.9881464242935181
-34.22853469848633,-32.133750915527344,0.9881464242935181
-34.17074203491211,-32.04603958129883,0.9881464242935181
-34.11424255371094,-31.960294723510742,0.9881464242935181
-34.057132720947266,-31.873641967773438,0.9881464242935181
-33.999786376953125,-31.786623001098633,0.9881464242935181
-33.942344665527344,-31.699459075927734,0.9881464242935181
-33.88486862182617,-31.61223793029785,0.9881464242935181
-33.827392578125,-31.524999618530273,0.9881464242935181
-33.76991653442383,-31.437734603881836,0.9881464242935181
-33.712440490722656,-31.3504695892334,0.9881464242935181
-33.654964447021484,-31.26320457458496,0.9881464242935181
-33.59748840332031,-31.175939559936523,0.9881464242935181
-33.54001235961914,-31.088674545288086,0.9881464242935181
-33.48253631591797,-31.00140953063965,0.9881464242935181
-33.4250602722168,-30.91414451599121,0.9881464242935181
-33.367584228515625,-30.826879501342773,0.9881464242935181
-33.306148529052734,-30.742578506469727,0.9592560529708863
-33.23573303222656,-30.665508270263672,0.9046807885169983
-33.1711540222168,-30.58335304260254,0.9046770334243773
-33.10657501220703,-30.501197814941406,0.9046770334243773
-33.041996002197266,-30.419042587280273,0.9046770334243773
-32.9774169921875,-30.33688735961914,0.9046770334243773
-32.912837982177734,-30.254732131958008,0.9046770334243773
-32.84825897216797,-30.172576904296875,0.9046770334243773
-32.7836799621582,-30.090421676635742,0.9046770334243773
-32.71910095214844,-30.00826644897461,0.9046770334243773
-32.65452194213867,-29.926111221313477,0.9046770334243773
-32.589942932128906,-29.843955993652344,0.9046770334243773
-32.52536392211914,-29.76180076599121,0.9046770334243773
-32.460784912109375,-29.679645538330078,0.9046770334243773
-32.39620590209961,-29.597490310668945,0.9046770334243773
-32.331626892089844,-29.515335083007812,0.9046770334243773
-32.26704788208008,-29.43317985534668,0.9046770334243773
-32.2018928527832,-29.35028076171875,0.9046770334243773
-32.13722229003906,-29.268009185791016,0.9046770334243773
-32.0747184753418,-29.188486099243164,0.9046770334243773
-32.011627197265625,-29.108211517333984,0.9046770334243773
-31.948270797729492,-29.02760124206543,0.9046770334243773
-31.884803771972656,-28.946849822998047,0.9046770334243773
-31.821287155151367,-28.86603355407715,0.9046770334243773
-31.75774574279785,-28.785198211669922,0.9046770334243773
-31.69419288635254,-28.704336166381836,0.9046770334243773
-31.630640029907227,-28.62346839904785,0.9046770334243773
-31.567087173461914,-28.542600631713867,0.9046770334243773
-31.5035343170166,-28.461732864379883,0.9046770334243773
-31.43998146057129,-28.3808650970459,0.9046770334243773
-31.376428604125977,-28.299997329711914,0.9046770334243773
-31.312875747680664,-28.21912956237793,0.9046770334243773
-31.24932289123535,-28.138261795043945,0.9046770334243773
-31.18577003479004,-28.05739402770996,0.9046770334243773
-31.122217178344727,-27.976526260375977,0.9046770334243773
-31.058664321899414,-27.895658493041992,0.9046770334243773
-30.9951114654541,-27.814790725708008,0.9046770334243773
-30.93155860900879,-27.733922958374023,0.9046770334243773
-30.868005752563477,-27.65305519104004,0.9046770334243773
-30.804452896118164,-27.572187423706055,0.9046770334243773
-30.74090003967285,-27.49131965637207,0.9046770334243773
-30.67734718322754,-27.410451889038086,0.9046770334243773
-30.613794326782227,-27.3295841217041,0.9046770334243773
-30.550241470336914,-27.248716354370117,0.9046770334243773
-30.4866886138916,-27.167848587036133,0.9046770334243773
-30.42313575744629,-27.08698081970215,0.9046770334243773
-30.359582901000977,-27.006113052368164,0.9046770334243773
-30.296030044555664,-26.92524528503418,0.9046770334243773
-30.23247718811035,-26.844377517700195,0.9046770334243773
-30.16892433166504,-26.76350975036621,0.9046770334243773
-30.105371475219727,-26.682641983032227,0.9046770334243773
-30.041818618774414,-26.601774215698242,0.9046770334243773
-29.9782657623291,-26.520906448364258,0.9046770334243773
-29.91471290588379,-26.440038681030273,0.9046770334243773
-29.851160049438477,-26.35917091369629,0.9046770334243773
-29.787607192993164,-26.278303146362305,0.9046770334243773
-29.72405433654785,-26.19743537902832,0.9046770334243773
-29.66050148010254,-26.116567611694336,0.9046770334243773
-29.596948623657227,-26.03569984436035,0.9046770334243773
-29.533395767211914,-25.954832077026367,0.9046770334243773
-29.4698429107666,-25.873964309692383,0.9046770334243773
-29.40629005432129,-25.7930965423584,0.9046770334243773
-29.342737197875977,-25.712228775024414,0.9046770334243773
-29.279184341430664,-25.63136100769043,0.9046770334243773
-29.21563148498535,-25.550493240356445,0.9046770334243773
-29.15207862854004,-25.46962547302246,0.9046770334243773
-29.088525772094727,-25.388757705688477,0.9046770334243773
-29.024972915649414,-25.307889938354492,0.9046770334243773
-28.9614200592041,-25.227022171020508,0.9046770334243773
