-2.565614999999999910e-02,-1.720968499999999957e-01,-3.139136777739008899e+00
-1.835465500000000028e-01,-1.724846100000000104e-01,-3.138870163780888678e+00
-3.414288200000000217e-01,-1.729565399999999920e-01,-3.138382689175255091e+00
-4.993028600000000150e-01,-1.734981800000000018e-01,-3.137986819437288855e+00
-6.571685400000000232e-01,-1.740950500000000012e-01,-3.137682504064979394e+00
-8.150257499999999933e-01,-1.747327100000000133e-01,-3.137469788377654112e+00
-9.728743800000000386e-01,-1.753966700000000045e-01,-3.137348686192678926e+00
-1.130714309999999889e+00,-1.760724899999999982e-01,-3.137319211882946490e+00
-1.288545419999999941e+00,-1.767456799999999884e-01,-3.137381380703541556e+00
-1.446367600000000087e+00,-1.774017999999999984e-01,-3.137535145159565442e+00
-1.604180740000000105e+00,-1.780263800000000118e-01,-3.137780616365052566e+00
-1.761984709999999898e+00,-1.786049500000000123e-01,-3.138117779674793884e+00
-1.919779410000000075e+00,-1.791230500000000059e-01,-3.138546620802515008e+00
-2.077564709999999870e+00,-1.795662199999999986e-01,-3.139067189247982004e+00
-2.235340509999999892e+00,-1.799199900000000019e-01,-3.139679534886799406e+00
-2.393106690000000203e+00,-1.801698899999999992e-01,-3.140383612456037365e+00
-2.550863119999999817e+00,-1.803014699999999915e-01,-3.141179440452942728e+00
-2.708609710000000170e+00,-1.803002599999999900e-01,3.141118206808573010e+00
-2.866346319999999892e+00,-1.801517900000000061e-01,3.140138760507912519e+00
-3.024072850000000034e+00,-1.798416100000000128e-01,3.139067510662183036e+00
-3.181789179999999995e+00,-1.793552499999999938e-01,3.137904377458630822e+00
-3.339495199999999997e+00,-1.786782399999999882e-01,3.136649377300379626e+00
-3.497190789999999883e+00,-1.777961200000000019e-01,3.135302527793760508e+00
-3.654875829999999937e+00,-1.766944300000000134e-01,3.133863785156494774e+00
-3.812550209999999939e+00,-1.753587000000000062e-01,3.132333139247679643e+00
-3.970213810000000176e+00,-1.737744699999999864e-01,3.130710582346629689e+00
-4.127866520000000428e+00,-1.719272699999999932e-01,3.128996141252618823e+00
-4.285508219999999646e+00,-1.698026499999999994e-01,3.127226313936677826e+00
-4.443138779999999954e+00,-1.673976500000000089e-01,3.125554397829628517e+00
-4.600757989999999964e+00,-1.647461600000000026e-01,3.124120602397191249e+00
-4.758365620000000185e+00,-1.618894300000000008e-01,3.122948350109428173e+00
-4.915961450000000177e+00,-1.588687300000000135e-01,3.122037696091785275e+00
-5.073545249999999562e+00,-1.557253200000000004e-01,3.121388607374645741e+00
-5.231116809999999617e+00,-1.525004500000000096e-01,3.121001122093082447e+00
-5.388675899999999963e+00,-1.492353800000000008e-01,3.120875350738155252e+00
-5.546222300000000160e+00,-1.459713800000000117e-01,3.121011287966940273e+00
-5.703755779999999831e+00,-1.427496900000000124e-01,3.121409034927798309e+00
-5.861276130000000251e+00,-1.396115900000000076e-01,3.122068701878308872e+00
-6.018783110000000214e+00,-1.365983299999999900e-01,3.122990281829876036e+00
-6.176276500000000169e+00,-1.337511600000000078e-01,3.124173937067426632e+00
-6.333756089999999617e+00,-1.311113499999999876e-01,3.125609435478847509e+00
